source_distribution,dimension,max_val,encoding_max_val,beta,distortion_metric,rate,distortion,marginal_consistency_gap,marginal_entropy_bits,marginal_perplexity,n_outputs_90_pct_mass,n_outputs_used,rank,output_index,pseudocounts,concentration,mean_probs,marginal_prob,cumulative_prob
uniform,3,21,20,524.385,jeff_divergence,12.831026755674376,0.0030224479186923437,8.131516293641283e-20,12.903315241937332,7660.990632963916,7054,8000,9,7692,"(13, 5, 20)",38,"(0.342, 0.132, 0.526)",0.0002750720798031051,0.00251888573059127
uniform,3,21,20,524.385,jeff_divergence,12.831026755674376,0.0030224479186923437,8.131516293641283e-20,12.903315241937332,7660.990632963916,7054,8000,10,1992,"(13, 20, 5)",38,"(0.342, 0.526, 0.132)",0.00027507207980310505,0.002793957810394375
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,1,1039,"(20, 12, 3)",35,"(0.571, 0.343, 0.086)",0.0002965930304245191,0.0002965930304245191
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,2,1191,"(12, 20, 3)",35,"(0.343, 0.571, 0.086)",0.0002965930304245191,0.0005931860608490382
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,3,4459,"(20, 3, 12)",35,"(0.571, 0.086, 0.343)",0.0002965930304245191,0.0008897790912735572
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,4,4782,"(3, 20, 12)",35,"(0.086, 0.571, 0.343)",0.0002965930304245191,0.0011863721216980763
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,5,7651,"(12, 3, 20)",35,"(0.343, 0.086, 0.571)",0.0002965930304245191,0.0014829651521225955
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,6,7822,"(3, 12, 20)",35,"(0.086, 0.343, 0.571)",0.0002965930304245191,0.0017795581825471147
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,7,3078,"(19, 14, 8)",41,"(0.463, 0.341, 0.195)",0.00029146479266045237,0.002071022975207567
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,8,3173,"(14, 19, 8)",41,"(0.341, 0.463, 0.195)",0.00029146479266045237,0.0023624877678680195
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,9,5358,"(19, 8, 14)",41,"(0.463, 0.195, 0.341)",0.00029146479266045237,0.002653952560528472
uniform,3,21,20,732.783,jeff_divergence,12.864847667578935,0.0029666736520709697,8.131516293641283e-20,12.90349118763212,7661.924995721369,7067,8000,10,7353,"(14, 8, 19)",41,"(0.341, 0.195, 0.463)",0.00029146479266045237,0.0029454173531889244
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,1,3078,"(19, 14, 8)",41,"(0.463, 0.341, 0.195)",0.000309542826354881,0.000309542826354881
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,2,3173,"(14, 19, 8)",41,"(0.341, 0.463, 0.195)",0.000309542826354881,0.000619085652709762
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,3,5567,"(8, 19, 14)",41,"(0.195, 0.463, 0.341)",0.000309542826354881,0.000928628479064643
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,4,7353,"(14, 8, 19)",41,"(0.341, 0.195, 0.463)",0.000309542826354881,0.001238171305419524
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,5,5358,"(19, 8, 14)",41,"(0.463, 0.195, 0.341)",0.00030954282635488095,0.001547714131774405
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,6,7467,"(8, 14, 19)",41,"(0.195, 0.341, 0.463)",0.00030954282635488095,0.0018572569581292858
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,7,1039,"(20, 12, 3)",35,"(0.571, 0.343, 0.086)",0.0003080799114853792,0.002165336869614665
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,8,4459,"(20, 3, 12)",35,"(0.571, 0.086, 0.343)",0.0003080799114853792,0.002473416781100044
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,9,4782,"(3, 20, 12)",35,"(0.086, 0.571, 0.343)",0.0003080799114853792,0.002781496692585423
uniform,3,21,20,1024.0,jeff_divergence,12.882310367103226,0.002946026712387,5.421010862427522e-20,12.90298872836646,7659.256978729579,7072,8000,10,7651,"(12, 3, 20)",35,"(0.343, 0.086, 0.571)",0.0003080799114853792,0.003089576604070802
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,1,1263,"(4, 4, 4)",12,"(0.333, 0.333, 0.333)",0.9999994888741048,0.9999994888741048
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,2,1684,"(5, 5, 5)",15,"(0.333, 0.333, 0.333)",5.111081661204363e-07,0.999999999982271
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,3,1264,"(5, 4, 4)",13,"(0.385, 0.308, 0.308)",5.704975926486908e-12,0.999999999987976
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,4,1283,"(4, 5, 4)",13,"(0.308, 0.385, 0.308)",5.704975926486885e-12,0.9999999999936809
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,5,1663,"(4, 4, 5)",13,"(0.308, 0.308, 0.385)",5.7049759264866886e-12,0.9999999999993859
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,6,1284,"(5, 5, 4)",14,"(0.357, 0.357, 0.286)",2.0441460158123275e-13,0.9999999999995903
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,7,1683,"(4, 5, 5)",14,"(0.286, 0.357, 0.357)",2.0441460158122931e-13,0.9999999999997947
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,8,1664,"(5, 4, 5)",14,"(0.357, 0.286, 0.357)",2.0441460158122813e-13,0.9999999999999991
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,9,842,"(3, 3, 3)",9,"(0.333, 0.333, 0.333)",9.54606177497313e-16,1.0
uniform,3,22,20,0.062,jeff_divergence,9.512710414440748e-10,11.638720072673724,7.771561172376096e-16,1.1419491822828827e-05,1.000007915419887,1,2,10,2084,"(5, 5, 6)",16,"(0.312, 0.312, 0.375)",1.3531981662612905e-18,1.0
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,1,1263,"(4, 4, 4)",12,"(0.333, 0.333, 0.333)",0.9999999926654992,0.9999999926654992
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,2,1684,"(5, 5, 5)",15,"(0.333, 0.333, 0.333)",7.331886981252698e-09,0.9999999999973862
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,3,1264,"(5, 4, 4)",13,"(0.385, 0.308, 0.308)",8.576147678848419e-13,0.9999999999982438
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,4,1283,"(4, 5, 4)",13,"(0.308, 0.385, 0.308)",8.576147678848417e-13,0.9999999999991015
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,5,1663,"(4, 4, 5)",13,"(0.308, 0.308, 0.385)",8.576147678848052e-13,0.9999999999999591
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,6,1284,"(5, 5, 4)",14,"(0.357, 0.357, 0.286)",1.367065305536057e-14,0.9999999999999728
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,7,1683,"(4, 5, 5)",14,"(0.286, 0.357, 0.357)",1.3670653055360326e-14,0.9999999999999865
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,8,1664,"(5, 4, 5)",14,"(0.357, 0.286, 0.357)",1.3670653055360308e-14,1.0000000000000002
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,9,863,"(4, 4, 3)",11,"(0.364, 0.364, 0.273)",1.2827034986685703e-20,1.0000000000000002
uniform,3,22,20,0.08700000000000001,jeff_divergence,2.6315819462138172e-11,11.638720005137944,6.661338147750939e-16,2.087122637699663e-07,1.0000001446683275,1,2,10,1243,"(4, 3, 4)",11,"(0.364, 0.273, 0.364)",1.2827034986685652e-20,1.0000000000000002
uniform,3,22,20,0.122,jeff_divergence,1.617812010495282e-11,11.63872000425715,2.886579864025407e-15,1.3311214479589282e-08,1.0000000092266308,1,4,1,1263,"(4, 4, 4)",12,"(0.333, 0.333, 0.333)",0.9999999995274916,0.9999999995274916
uniform,3,22,20,0.122,jeff_divergence,1.617812010495282e-11,11.63872000425715,2.886579864025407e-15,1.3311214479589282e-08,1.0000000092266308,1,4,2,1283,"(4, 5, 4)",13,"(0.308, 0.385, 0.308)",1.281069848716292e-10,0.9999999996555986
uniform,3,22,20,0.122,jeff_divergence,1.617812010495282e-11,11.63872000425715,2.886579864025407e-15,1.3311214479589282e-08,1.0000000092266308,1,4,3,1264,"(5, 4, 4)",13,"(0.385, 0.308, 0.308)",1.28106984871629e-10,0.9999999997837056
uniform,3,22,20,0.122,jeff_divergence,1.617812010495282e-11,11.63872000425715,2.886579864025407e-15,1.3311214479589282e-08,1.0000000092266308,1,4,4,1663,"(4, 4, 5)",13,"(0.308, 0.308, 0.385)",1.2810698487162273e-10,0.9999999999118125
uniform,3,22,20,0.122,jeff_divergence,1.617812010495282e-11,11.63872000425715,2.886579864025407e-15,1.3311214479589282e-08,1.0000000092266308,1,4,5,1684,"(5, 5, 5)",15,"(0.333, 0.333, 0.333)",8.479711437149025e-11,0.9999999999966097
